drugCN	drugEN	atc_code	drug_id	gene	phenotype	abbreviation	clinic	treatment	forecast	suggest	source	guide_ref	publication
吡嗪酰胺	Pyrazinamide	J04AK01	86	NAT2	普遍代谢型	NM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	首都医科大学附属北京胸科医院《中国防痨杂志》编辑委员会. 结核病患者N-乙酰基转移酶2编码基因多态性检测与异烟肼合理用药专家共识[J]. 中国防痨杂志,2021,43(11):1107-1112. DOI:10.3969/j.issn.1000-6621.2021.11.001\nhttp://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
吡嗪酰胺	Pyrazinamide	J04AK01	86	NAT2	中间代谢型	IM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	首都医科大学附属北京胸科医院《中国防痨杂志》编辑委员会. 结核病患者N-乙酰基转移酶2编码基因多态性检测与异烟肼合理用药专家共识[J]. 中国防痨杂志,2021,43(11):1107-1112. DOI:10.3969/j.issn.1000-6621.2021.11.001\nhttp://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
吡嗪酰胺	Pyrazinamide	J04AK01	86	NAT2	弱代谢型	PM	预测毒副作用	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	首都医科大学附属北京胸科医院《中国防痨杂志》编辑委员会. 结核病患者N-乙酰基转移酶2编码基因多态性检测与异烟肼合理用药专家共识[J]. 中国防痨杂志,2021,43(11):1107-1112. DOI:10.3969/j.issn.1000-6621.2021.11.001\nhttp://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
利福平	Rifampicin	J04AB02	87	NAT2	普遍代谢型	NM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	首都医科大学附属北京胸科医院《中国防痨杂志》编辑委员会. 结核病患者N-乙酰基转移酶2编码基因多态性检测与异烟肼合理用药专家共识[J]. 中国防痨杂志,2021,43(11):1107-1112. DOI:10.3969/j.issn.1000-6621.2021.11.001\nhttp://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
利福平	Rifampicin	J04AB02	87	NAT2	中间代谢型	IM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	首都医科大学附属北京胸科医院《中国防痨杂志》编辑委员会. 结核病患者N-乙酰基转移酶2编码基因多态性检测与异烟肼合理用药专家共识[J]. 中国防痨杂志,2021,43(11):1107-1112. DOI:10.3969/j.issn.1000-6621.2021.11.001\nhttp://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
利福平	Rifampicin	J04AB02	87	NAT2	弱代谢型	PM	预测毒副作用	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	首都医科大学附属北京胸科医院《中国防痨杂志》编辑委员会. 结核病患者N-乙酰基转移酶2编码基因多态性检测与异烟肼合理用药专家共识[J]. 中国防痨杂志,2021,43(11):1107-1112. DOI:10.3969/j.issn.1000-6621.2021.11.001\nhttp://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
普鲁卡因胺	Procainamide	C01BA02	84	NAT2	普遍代谢型	NM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
普鲁卡因胺	Procainamide	C01BA02	84	NAT2	中间代谢型	IM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
普鲁卡因胺	Procainamide	C01BA02	84	NAT2	弱代谢型	PM	预测毒副作用	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，对于普遍代谢型者，可以标准剂量开始治疗并监测疗效；中间代谢型者按照标准剂量用药；弱代谢者，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
肼苯哒嗪	Hydralazine	C02DB02	45	NAT2	普遍代谢型	NM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	FDA指南指出，对于普遍代谢型者和中间代谢型者按照标准剂量用药；对于弱代谢型，由于血药浓度过高，发生药物毒副作用风险增加，建议Decreased Dosage。	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
肼苯哒嗪	Hydralazine	C02DB02	45	NAT2	中间代谢型	IM	预测毒副作用	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	FDA指南指出，对于普遍代谢型者和中间代谢型者按照标准剂量用药；对于弱代谢型，由于血药浓度过高，发生药物毒副作用风险增加，建议Decreased Dosage。	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
肼苯哒嗪	Hydralazine	C02DB02	45	NAT2	弱代谢型	PM	预测毒副作用	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	FDA指南指出，对于普遍代谢型者和中间代谢型者按照标准剂量用药；对于弱代谢型，由于血药浓度过高，发生药物毒副作用风险增加，建议Decreased Dosage。	FDA	https://www.fda.gov/medical-devices/precision-medicine/table-pharmacogenetic-associations				
对氨基苯甲酸	Aminobenzoic Acid	D02BA01	99	NAT1	普遍代谢型	NM	不良反应预测、剂量指导	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者和中间代谢型者按照标准剂量用药；弱代谢者，由于血药浓度更高，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
对氨基苯甲酸	Aminobenzoic Acid	D02BA01	99	NAT1	中间代谢型	IM	不良反应预测、剂量指导	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者和中间代谢型者按照标准剂量用药；弱代谢者，由于血药浓度更高，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
对氨基苯甲酸	Aminobenzoic Acid	D02BA01	99	NAT1	弱代谢型	PM	不良反应预测、剂量指导	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，对于普遍代谢型者和中间代谢型者按照标准剂量用药；弱代谢者，由于血药浓度更高，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
对氨基水杨酸	4-Aminosalicylic Acid	J04AA01	88	NAT1	普遍代谢型	NM	不良反应预测、剂量指导	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者和中间代谢型者按照标准剂量用药；弱代谢者，由于血药浓度更高，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
对氨基水杨酸	4-Aminosalicylic Acid	J04AA01	88	NAT1	中间代谢型	IM	不良反应预测、剂量指导	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	NMPA指南建议，对于普遍代谢型者和中间代谢型者按照标准剂量用药；弱代谢者，由于血药浓度更高，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
对氨基水杨酸	4-Aminosalicylic Acid	J04AA01	88	NAT1	弱代谢型	PM	不良反应预测、剂量指导	Decreased Dosage	.	不良反应风险增加，建议Decreased Dosage。	NMPA指南建议，对于普遍代谢型者和中间代谢型者按照标准剂量用药；弱代谢者，由于血药浓度更高，发生药物毒副作用风险增加，建议Decreased Dosage。	NMPA	http://www.nhc.gov.cn/yzygj/s3593/201507/fca7d0216fed429cac797cdafa2ba466.shtml				
西酞普兰	Citalopram	N06AB04	26	CYP2C19	超快代谢型	UM	预测疗效、不良反应预测	Alternate Drug	.	药物血浆浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物。	CPIC指南建议，对于西酞普兰药物，超快代谢型者和快代谢型者，由于血药浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物；对于普遍代谢型和中间代谢型者，按照标准剂量Normal Dosage；对于弱代谢型者，由于血药浓度过高，不良反应风险增加，建议从标准起始剂量的 50%起始治疗，或更换为不经CYP2C19代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
西酞普兰	Citalopram	N06AB04	26	CYP2C19	快代谢型	RM	预测疗效、不良反应预测	Alternate Drug	.	药物血浆浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物。	CPIC指南建议，对于西酞普兰药物，超快代谢型者和快代谢型者，由于血药浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物；对于普遍代谢型和中间代谢型者，按照标准剂量Normal Dosage；对于弱代谢型者，由于血药浓度过高，不良反应风险增加，建议从标准起始剂量的 50%起始治疗，或更换为不经CYP2C19代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
西酞普兰	Citalopram	N06AB04	26	CYP2C19	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于西酞普兰药物，超快代谢型者和快代谢型者，由于血药浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物；对于普遍代谢型和中间代谢型者，按照标准剂量Normal Dosage；对于弱代谢型者，由于血药浓度过高，不良反应风险增加，建议从标准起始剂量的 50%起始治疗，或更换为不经CYP2C19代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
西酞普兰	Citalopram	N06AB04	26	CYP2C19	中间代谢型	IM	预测疗效、不良反应预测	Normal Dosage	.	Normal Dosage，以临床推荐的标准起始剂量开始治疗。	CPIC指南建议，对于西酞普兰药物，超快代谢型者和快代谢型者，由于血药浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物；对于普遍代谢型和中间代谢型者，按照标准剂量Normal Dosage；对于弱代谢型者，由于血药浓度过高，不良反应风险增加，建议从标准起始剂量的 50%起始治疗，或更换为不经CYP2C19代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
西酞普兰	Citalopram	N06AB04	26	CYP2C19	弱代谢型	PM	预测疗效、不良反应预测	Alternate Drug or Decreased Dosage	.	建议从标准起始剂量的 50%起始治疗，或更换为不经CYP2C19代谢的药物。	CPIC指南建议，对于西酞普兰药物，超快代谢型者和快代谢型者，由于血药浓度过低，治疗失败风险增加，建议更换为不经CYP2C19代谢的药物；对于普遍代谢型和中间代谢型者，按照标准剂量Normal Dosage；对于弱代谢型者，由于血药浓度过高，不良反应风险增加，建议从标准起始剂量的 50%起始治疗，或更换为不经CYP2C19代谢的药物。	CPIC	Hicks JK, Bishop JR, Sangkuhl K, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2D6 and CYP2C19 Genotypes and Dosing of Selective Serotonin Reuptake Inhibitors. Clin Pharmacol Ther. 2015;98(2):127-134. doi:10.1002/cpt.147				
兰索拉唑	Lansoprazole	A02BC03	66	CYP2C19	超快代谢型	UM	预测疗效、不良反应预测	Increased Dosage	.	药物血浆浓度过低，治疗失败风险增加，建议按照标准起始剂量增加1倍开始治疗。	CPIC指南建议，对于兰索拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
兰索拉唑	Lansoprazole	A02BC03	66	CYP2C19	快代谢型	RM	预测疗效、不良反应预测	Normal Dosage	.	按照标准起始剂量用药，并监测疗效，如需优化疗效，可增加0.5~1倍剂量。	CPIC指南建议，对于兰索拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
兰索拉唑	Lansoprazole	A02BC03	66	CYP2C19	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	按照标准起始剂量用药，并监测疗效，如需优化疗效，可增加0.5~1倍剂量。	CPIC指南建议，对于兰索拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
兰索拉唑	Lansoprazole	A02BC03	66	CYP2C19	中间代谢型	IM	预测疗效、不良反应预测	Decreased Dosage	.	按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC指南建议，对于兰索拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
兰索拉唑	Lansoprazole	A02BC03	66	CYP2C19	弱代谢型	PM	预测疗效、不良反应预测	Decreased Dosage	.	按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC指南建议，对于兰索拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
奥美拉唑	Omeprazole	A02BC01	68	CYP2C19	超快代谢型	UM	预测疗效、不良反应预测	Increased Dosage	.	药物血浆浓度过低，治疗失败风险增加，建议按照标准起始剂量增加1倍开始治疗。	CPIC指南建议，对于奥美拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
奥美拉唑	Omeprazole	A02BC01	68	CYP2C19	快代谢型	RM	预测疗效、不良反应预测	Normal Dosage	.	按照标准起始剂量用药，并监测疗效，如需优化疗效，可增加0.5~1倍剂量。	CPIC指南建议，对于奥美拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
奥美拉唑	Omeprazole	A02BC01	68	CYP2C19	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	按照标准起始剂量用药，并监测疗效，如需优化疗效，可增加0.5~1倍剂量。	CPIC指南建议，对于奥美拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
奥美拉唑	Omeprazole	A02BC01	68	CYP2C19	中间代谢型	IM	预测疗效、不良反应预测	Decreased Dosage	.	按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC指南建议，对于奥美拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
奥美拉唑	Omeprazole	A02BC01	68	CYP2C19	弱代谢型	PM	预测疗效、不良反应预测	Decreased Dosage	.	按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC指南建议，对于奥美拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
泮托拉唑	Pantoprazole	A02BC02	69	CYP2C19	超快代谢型	UM	预测疗效、不良反应预测	Increased Dosage	.	药物血浆浓度过低，治疗失败风险增加，建议按照标准起始剂量增加1倍开始治疗。	CPIC指南建议，对于泮托拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低51%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
泮托拉唑	Pantoprazole	A02BC02	69	CYP2C19	快代谢型	RM	预测疗效、不良反应预测	Normal Dosage	.	按照标准起始剂量用药，并监测疗效，如需优化疗效，可增加0.5~1倍剂量。	CPIC指南建议，对于泮托拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低51%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
泮托拉唑	Pantoprazole	A02BC02	69	CYP2C19	普遍代谢型	NM	预测疗效、不良反应预测	Normal Dosage	.	按照标准起始剂量用药，并监测疗效，如需优化疗效，可增加0.5~1倍剂量。	CPIC指南建议，对于泮托拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低51%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
泮托拉唑	Pantoprazole	A02BC02	69	CYP2C19	中间代谢型	IM	预测疗效、不良反应预测	Decreased Dosage	.	按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低50%的剂量，并持续监测疗效。	CPIC指南建议，对于泮托拉唑药物，CYP2C19 超快代谢型者，由于药物血浆浓度低，治疗失败风险增加，按照标准起始剂量增加1倍开始治疗，并监测疗效。CYP2C19 快代谢型和普遍代谢型者，开始使用标准起始日剂量后并监测疗效，如需优化疗效，可增加0.5~1倍剂量。对于中间代谢型和慢代谢型者，应按照标准起始剂量用药，对于需要长期（＞12周）治疗的患者，如已达到治疗效果可降低51%的剂量，并持续监测疗效。	CPIC	Lima JJ, Thomas CD, Barbarino J, et al. Clinical Pharmacogenetics Implementation Consortium (CPIC) Guideline for CYP2C19 and Proton Pump Inhibitor Dosing. Clin Pharmacol Ther. 2021;109(6):1417-1423. doi:10.1002/cpt.2015				
